Gameday Weather,Gate,Payment Method,Product,Promotion,Season,Stand Location,Stand Number,Week,Weekday,Wining Team,Quantity
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,1,Sunday,Home,927.1
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,3,Sunday,Home,927.1
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,3,Sunday,Visitor,730
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,5,Sunday,Visitor,730
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,6,Sunday,Visitor,730
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,7,Sunday,Visitor,730
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,9,Sunday,Home,927.1
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,11,Sunday,Home,927.1
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,12,Sunday,Visitor,730
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,14,Sunday,Visitor,730
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,15,Sunday,Home,927.1
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,16,Sunday,Home,927.1
Sunny,6,Credit,Team Hat - Cap,No,2013,North,3,17,Sunday,Visitor,730
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,1,Sunday,Home,2523.49
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,3,Sunday,Home,2523.49
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,3,Sunday,Visitor,1987
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,5,Sunday,Visitor,1987
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,6,Sunday,Visitor,1987
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,7,Sunday,Visitor,1987
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,9,Sunday,Home,2523.49
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,11,Sunday,Home,2523.49
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,12,Sunday,Visitor,1987
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,14,Sunday,Visitor,1987
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,15,Sunday,Home,2523.49
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,16,Sunday,Home,2523.49
Sunny,6,Credit,Team Hat - Cap,No,2013,North,5,17,Sunday,Visitor,1987
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,1,Sunday,Home,2058.67
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,3,Sunday,Home,2058.67
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,3,Sunday,Visitor,1621
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,5,Sunday,Visitor,1621
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,6,Sunday,Visitor,1621
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,7,Sunday,Visitor,1621
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,9,Sunday,Home,2058.67
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,11,Sunday,Home,2058.67
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,12,Sunday,Visitor,1621
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,14,Sunday,Visitor,1621
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,15,Sunday,Home,2058.67
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,16,Sunday,Home,2058.67
Sunny,6,Credit,Team Hat - Cap,No,2013,North,6,17,Sunday,Visitor,1621
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,1,Sunday,Home,2520.95
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,3,Sunday,Home,2520.95
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,3,Sunday,Visitor,1985
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,5,Sunday,Visitor,1985
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,6,Sunday,Visitor,1985
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,7,Sunday,Visitor,1985
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,9,Sunday,Home,2520.95
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,11,Sunday,Home,2520.95
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,12,Sunday,Visitor,1985
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,14,Sunday,Visitor,1985
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,15,Sunday,Home,2520.95
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,16,Sunday,Home,2520.95
Sunny,6,Credit,Team Hat - Cap,No,2013,North,7,17,Sunday,Visitor,1985
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,1,Sunday,Home,843.28
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,3,Sunday,Home,843.28
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,3,Sunday,Visitor,664
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,5,Sunday,Visitor,664
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,6,Sunday,Visitor,664
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,7,Sunday,Visitor,664
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,9,Sunday,Home,843.28
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,11,Sunday,Home,843.28
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,12,Sunday,Visitor,664
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,14,Sunday,Visitor,664
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,15,Sunday,Home,843.28
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,16,Sunday,Home,843.28
Sunny,6,Credit,Team Hat - Cap,No,2013,South,1,17,Sunday,Visitor,664
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,1,Sunday,Home,1094.74
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,3,Sunday,Home,1094.74
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,3,Sunday,Visitor,862
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,5,Sunday,Visitor,862
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,6,Sunday,Visitor,862
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,7,Sunday,Visitor,862
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,9,Sunday,Home,1094.74
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,11,Sunday,Home,1094.74
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,12,Sunday,Visitor,862
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,14,Sunday,Visitor,862
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,15,Sunday,Home,1094.74
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,16,Sunday,Home,1094.74
Sunny,6,Credit,Team Hat - Cap,No,2013,South,3,17,Sunday,Visitor,862
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,1,Sunday,Home,2007.87
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,3,Sunday,Home,2007.87
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,3,Sunday,Visitor,1581
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,5,Sunday,Visitor,1581
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,6,Sunday,Visitor,1581
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,7,Sunday,Visitor,1581
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,9,Sunday,Home,2007.87
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,11,Sunday,Home,2007.87
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,12,Sunday,Visitor,1581
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,14,Sunday,Visitor,1581
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,15,Sunday,Home,2007.87
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,16,Sunday,Home,2007.87
Sunny,6,Credit,Team Hat - Cap,No,2013,South,5,17,Sunday,Visitor,1581
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,1,Sunday,Home,1779.27
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,3,Sunday,Home,1779.27
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,3,Sunday,Visitor,1401
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,5,Sunday,Visitor,1401
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,6,Sunday,Visitor,1401
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,7,Sunday,Visitor,1401
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,9,Sunday,Home,1779.27
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,11,Sunday,Home,1779.27
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,12,Sunday,Visitor,1401
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,14,Sunday,Visitor,1401
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,15,Sunday,Home,1779.27
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,16,Sunday,Home,1779.27
Sunny,6,Credit,Team Hat - Cap,No,2013,South,6,17,Sunday,Visitor,1401
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,1,Sunday,Home,1428.75
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,3,Sunday,Home,1428.75
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,3,Sunday,Visitor,1125
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,5,Sunday,Visitor,1125
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,6,Sunday,Visitor,1125
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,7,Sunday,Visitor,1125
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,9,Sunday,Home,1428.75
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,11,Sunday,Home,1428.75
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,12,Sunday,Visitor,1125
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,14,Sunday,Visitor,1125
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,15,Sunday,Home,1428.75
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,16,Sunday,Home,1428.75
Sunny,6,Credit,Team Hat - Cap,No,2013,South,7,17,Sunday,Visitor,1125
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,1,Sunday,Home,904.24
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,3,Sunday,Home,904.24
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,3,Sunday,Visitor,712
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,5,Sunday,Visitor,712
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,6,Sunday,Visitor,712
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,7,Sunday,Visitor,712
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,9,Sunday,Home,904.24
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,11,Sunday,Home,904.24
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,12,Sunday,Visitor,712
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,14,Sunday,Visitor,712
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,15,Sunday,Home,904.24
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,16,Sunday,Home,904.24
Sunny,6,Credit,Team Hat - Cap,No,2013,East,8,17,Sunday,Visitor,712
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,1,Sunday,Home,786.13
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,3,Sunday,Home,786.13
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,3,Sunday,Visitor,619
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,5,Sunday,Visitor,619
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,6,Sunday,Visitor,619
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,7,Sunday,Visitor,619
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,9,Sunday,Home,786.13
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,11,Sunday,Home,786.13
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,12,Sunday,Visitor,619
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,14,Sunday,Visitor,619
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,15,Sunday,Home,786.13
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,16,Sunday,Home,786.13
Sunny,6,Credit,Team Hat - Cap,No,2013,East,2,17,Sunday,Visitor,619
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,1,Sunday,Home,1569.72
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,3,Sunday,Home,1569.72
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,3,Sunday,Visitor,1236
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,5,Sunday,Visitor,1236
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,6,Sunday,Visitor,1236
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,7,Sunday,Visitor,1236
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,9,Sunday,Home,1569.72
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,11,Sunday,Home,1569.72
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,12,Sunday,Visitor,1236
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,14,Sunday,Visitor,1236
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,15,Sunday,Home,1569.72
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,16,Sunday,Home,1569.72
Sunny,6,Credit,Team Hat - Cap,No,2013,East,4,17,Sunday,Visitor,1236
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,1,Sunday,Home,528.32
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,3,Sunday,Home,528.32
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,3,Sunday,Visitor,416
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,5,Sunday,Visitor,416
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,6,Sunday,Visitor,416
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,7,Sunday,Visitor,416
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,9,Sunday,Home,528.32
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,11,Sunday,Home,528.32
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,12,Sunday,Visitor,416
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,14,Sunday,Visitor,416
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,15,Sunday,Home,528.32
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,16,Sunday,Home,528.32
Sunny,6,Credit,Team Hat - Cap,No,2013,East,6,17,Sunday,Visitor,416
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,1,Sunday,Home,2108.2
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,3,Sunday,Home,2108.2
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,3,Sunday,Visitor,1660
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,5,Sunday,Visitor,1660
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,6,Sunday,Visitor,1660
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,7,Sunday,Visitor,1660
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,9,Sunday,Home,2108.2
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,11,Sunday,Home,2108.2
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,12,Sunday,Visitor,1660
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,14,Sunday,Visitor,1660
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,15,Sunday,Home,2108.2
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,16,Sunday,Home,2108.2
Sunny,6,Credit,Team Hat - Cap,No,2013,West,2,17,Sunday,Visitor,1660
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,1,Sunday,Home,2096.77
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,3,Sunday,Home,2096.77
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,3,Sunday,Visitor,1651
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,5,Sunday,Visitor,1651
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,6,Sunday,Visitor,1651
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,7,Sunday,Visitor,1651
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,9,Sunday,Home,2096.77
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,11,Sunday,Home,2096.77
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,12,Sunday,Visitor,1651
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,14,Sunday,Visitor,1651
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,15,Sunday,Home,2096.77
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,16,Sunday,Home,2096.77
Sunny,6,Credit,Team Hat - Cap,No,2013,West,6,17,Sunday,Visitor,1651
Sunny,6,Credit,Team Hat - Cap,No,2014,North,1,1,Sunday,Home,1021.08
Sunny,6,Credit,Team Hat - Cap,No,2014,North,3,1,Sunday,Home,927.1
Sunny,6,Credit,Team Hat - Cap,No,2014,North,5,1,Sunday,Home,2523.49
Sunny,6,Credit,Team Hat - Cap,No,2014,North,6,1,Sunday,Home,2058.67
Sunny,6,Credit,Team Hat - Cap,No,2014,North,7,1,Sunday,Home,2520.95
Sunny,6,Credit,Team Hat - Cap,No,2014,South,1,1,Sunday,Home,843.28
Sunny,6,Credit,Team Hat - Cap,No,2014,South,3,1,Sunday,Home,1094.74
Sunny,6,Credit,Team Hat - Cap,No,2014,South,5,1,Sunday,Home,2007.87
Sunny,6,Credit,Team Hat - Cap,No,2014,South,6,1,Sunday,Home,1779.27
Sunny,6,Credit,Team Hat - Cap,No,2014,South,7,1,Sunday,Home,1428.75
Sunny,6,Credit,Team Hat - Cap,No,2014,East,8,1,Sunday,Home,904.24
Sunny,6,Credit,Team Hat - Cap,No,2014,East,2,1,Sunday,Home,786.13
Sunny,6,Credit,Team Hat - Cap,No,2014,East,4,1,Sunday,Home,1569.72
Sunny,6,Credit,Team Hat - Cap,No,2014,East,6,1,Sunday,Home,528.32
Sunny,6,Credit,Team Hat - Cap,No,2014,West,2,1,Sunday,Home,2108.2
Sunny,6,Credit,Team Hat - Cap,No,2014,West,6,1,Sunday,Home,2096.77
Sunny,6,Credit,Jersey,No,2013,North,8,1,Sunday,Home,1037.59
Sunny,6,Credit,Jersey,No,2013,North,8,3,Sunday,Home,1037.59
Sunny,6,Credit,Jersey,No,2013,North,8,3,Sunday,Visitor,817
Sunny,6,Credit,Jersey,No,2013,North,8,5,Sunday,Visitor,817
Sunny,6,Credit,Jersey,No,2013,North,8,6,Sunday,Visitor,817
Sunny,6,Credit,Jersey,No,2013,North,8,7,Sunday,Visitor,817
Sunny,6,Credit,Jersey,No,2013,North,8,9,Sunday,Home,1037.59
Sunny,6,Credit,Jersey,No,2013,North,8,11,Sunday,Home,1037.59
Sunny,6,Credit,Jersey,No,2013,North,8,12,Sunday,Visitor,817
Sunny,6,Credit,Jersey,No,2013,North,8,14,Sunday,Visitor,817
Sunny,6,Credit,Jersey,No,2013,North,8,15,Sunday,Home,1037.59
Sunny,6,Credit,Jersey,No,2013,North,8,16,Sunday,Home,1037.59
Sunny,6,Credit,Jersey,No,2013,North,8,17,Sunday,Visitor,817
Sunny,6,Credit,Jersey,No,2013,North,3,1,Sunday,Home,502.92
Sunny,6,Credit,Jersey,No,2013,North,3,3,Sunday,Home,502.92
Sunny,6,Credit,Jersey,No,2013,North,3,3,Sunday,Visitor,396
Sunny,6,Credit,Jersey,No,2013,North,3,5,Sunday,Visitor,396
Sunny,6,Credit,Jersey,No,2013,North,3,6,Sunday,Visitor,396
Sunny,6,Credit,Jersey,No,2013,North,3,7,Sunday,Visitor,396
Sunny,6,Credit,Jersey,No,2013,North,3,9,Sunday,Home,502.92
Sunny,6,Credit,Jersey,No,2013,North,3,11,Sunday,Home,502.92
Sunny,6,Credit,Jersey,No,2013,North,3,12,Sunday,Visitor,396
Sunny,6,Credit,Jersey,No,2013,North,3,14,Sunday,Visitor,396
Sunny,6,Credit,Jersey,No,2013,North,3,15,Sunday,Home,502.92
Sunny,6,Credit,Jersey,No,2013,North,3,16,Sunday,Home,502.92
Sunny,6,Credit,Jersey,No,2013,North,3,17,Sunday,Visitor,396
Sunny,6,Credit,Jersey,No,2013,North,5,1,Sunday,Home,2263.14
Sunny,6,Credit,Jersey,No,2013,North,5,3,Sunday,Home,2263.14
Sunny,6,Credit,Jersey,No,2013,North,5,3,Sunday,Visitor,1782
Sunny,6,Credit,Jersey,No,2013,North,5,5,Sunday,Visitor,1782
Sunny,6,Credit,Jersey,No,2013,North,5,6,Sunday,Visitor,1782
Sunny,6,Credit,Jersey,No,2013,North,5,7,Sunday,Visitor,1782
Sunny,6,Credit,Jersey,No,2013,North,5,9,Sunday,Home,2263.14
Sunny,6,Credit,Jersey,No,2013,North,5,11,Sunday,Home,2263.14
Sunny,6,Credit,Jersey,No,2013,North,5,12,Sunday,Visitor,1782
Sunny,6,Credit,Jersey,No,2013,North,5,14,Sunday,Visitor,1782
Sunny,6,Credit,Jersey,No,2013,North,5,15,Sunday,Home,2263.14
Sunny,6,Credit,Jersey,No,2013,North,5,16,Sunday,Home,2263.14
Sunny,6,Credit,Jersey,No,2013,North,5,17,Sunday,Visitor,1782
Sunny,6,Credit,Jersey,No,2013,South,1,1,Sunday,Home,2466.34
Sunny,6,Credit,Jersey,No,2013,South,1,3,Sunday,Home,2466.34
Sunny,6,Credit,Jersey,No,2013,South,1,3,Sunday,Visitor,1942
Sunny,6,Credit,Jersey,No,2013,South,1,5,Sunday,Visitor,1942
Sunny,6,Credit,Jersey,No,2013,South,1,6,Sunday,Visitor,1942
Sunny,6,Credit,Jersey,No,2013,South,1,7,Sunday,Visitor,1942
Sunny,6,Credit,Jersey,No,2013,South,1,9,Sunday,Home,2466.34
Sunny,6,Credit,Jersey,No,2013,South,1,11,Sunday,Home,2466.34
Sunny,6,Credit,Jersey,No,2013,South,1,12,Sunday,Visitor,1942
Sunny,6,Credit,Jersey,No,2013,South,1,14,Sunday,Visitor,1942
Sunny,6,Credit,Jersey,No,2013,South,1,15,Sunday,Home,2466.34
Sunny,6,Credit,Jersey,No,2013,South,1,16,Sunday,Home,2466.34
Sunny,6,Credit,Jersey,No,2013,South,1,17,Sunday,Visitor,1942
Sunny,6,Credit,Jersey,No,2013,South,5,1,Sunday,Home,1558.29
Sunny,6,Credit,Jersey,No,2013,South,5,3,Sunday,Home,1558.29
Sunny,6,Credit,Jersey,No,2013,South,5,3,Sunday,Visitor,1227
Sunny,6,Credit,Jersey,No,2013,South,5,5,Sunday,Visitor,1227
Sunny,6,Credit,Jersey,No,2013,South,5,6,Sunday,Visitor,1227
Sunny,6,Credit,Jersey,No,2013,South,5,7,Sunday,Visitor,1227
Sunny,6,Credit,Jersey,No,2013,South,5,9,Sunday,Home,1558.29
Sunny,6,Credit,Jersey,No,2013,South,5,11,Sunday,Home,1558.29
Sunny,6,Credit,Jersey,No,2013,South,5,12,Sunday,Visitor,1227
Sunny,6,Credit,Jersey,No,2013,South,5,14,Sunday,Visitor,1227
Sunny,6,Credit,Jersey,No,2013,South,5,15,Sunday,Home,1558.29
Sunny,6,Credit,Jersey,No,2013,South,5,16,Sunday,Home,1558.29
Sunny,6,Credit,Jersey,No,2013,South,5,17,Sunday,Visitor,1227
Sunny,6,Credit,Jersey,No,2013,South,6,1,Sunday,Home,1620.52
Sunny,6,Credit,Jersey,No,2013,South,6,3,Sunday,Home,1620.52
Sunny,6,Credit,Jersey,No,2013,South,6,3,Sunday,Visitor,1276
Sunny,6,Credit,Jersey,No,2013,South,6,5,Sunday,Visitor,1276
Sunny,6,Credit,Jersey,No,2013,South,6,6,Sunday,Visitor,1276
Sunny,6,Credit,Jersey,No,2013,South,6,7,Sunday,Visitor,1276
Sunny,6,Credit,Jersey,No,2013,South,6,9,Sunday,Home,1620.52
Sunny,6,Credit,Jersey,No,2013,South,6,11,Sunday,Home,1620.52
Sunny,6,Credit,Jersey,No,2013,South,6,12,Sunday,Visitor,1276
Sunny,6,Credit,Jersey,No,2013,South,6,14,Sunday,Visitor,1276
Sunny,6,Credit,Jersey,No,2013,South,6,15,Sunday,Home,1620.52
Sunny,6,Credit,Jersey,No,2013,South,6,16,Sunday,Home,1620.52
Sunny,6,Credit,Jersey,No,2013,South,6,17,Sunday,Visitor,1276
Sunny,6,Credit,Jersey,No,2013,South,7,1,Sunday,Home,2299.97
Sunny,6,Credit,Jersey,No,2013,South,7,3,Sunday,Home,2299.97
Sunny,6,Credit,Jersey,No,2013,South,7,3,Sunday,Visitor,1811
Sunny,6,Credit,Jersey,No,2013,South,7,5,Sunday,Visitor,1811
Sunny,6,Credit,Jersey,No,2013,South,7,6,Sunday,Visitor,1811
Sunny,6,Credit,Jersey,No,2013,South,7,7,Sunday,Visitor,1811
Sunny,6,Credit,Jersey,No,2013,South,7,9,Sunday,Home,2299.97
Sunny,6,Credit,Jersey,No,2013,South,7,11,Sunday,Home,2299.97
Sunny,6,Credit,Jersey,No,2013,South,7,12,Sunday,Visitor,1811
Sunny,6,Credit,Jersey,No,2013,South,7,14,Sunday,Visitor,1811
Sunny,6,Credit,Jersey,No,2013,South,7,15,Sunday,Home,2299.97
Sunny,6,Credit,Jersey,No,2013,South,7,16,Sunday,Home,2299.97
Sunny,6,Credit,Jersey,No,2013,South,7,17,Sunday,Visitor,1811
Sunny,6,Credit,Jersey,No,2013,East,1,1,Sunday,Home,1506.22
Sunny,6,Credit,Jersey,No,2013,East,1,3,Sunday,Home,1506.22
Sunny,6,Credit,Jersey,No,2013,East,1,3,Sunday,Visitor,1186
Sunny,6,Credit,Jersey,No,2013,East,1,5,Sunday,Visitor,1186
Sunny,6,Credit,Jersey,No,2013,East,1,6,Sunday,Visitor,1186
Sunny,6,Credit,Jersey,No,2013,East,1,7,Sunday,Visitor,1186
Sunny,6,Credit,Jersey,No,2013,East,1,9,Sunday,Home,1506.22
Sunny,6,Credit,Jersey,No,2013,East,1,11,Sunday,Home,1506.22
Sunny,6,Credit,Jersey,No,2013,East,1,12,Sunday,Visitor,1186
Sunny,6,Credit,Jersey,No,2013,East,1,14,Sunday,Visitor,1186
Sunny,6,Credit,Jersey,No,2013,East,1,15,Sunday,Home,1506.22
Sunny,6,Credit,Jersey,No,2013,East,1,16,Sunday,Home,1506.22
Sunny,6,Credit,Jersey,No,2013,East,1,17,Sunday,Visitor,1186
Sunny,6,Credit,Jersey,No,2013,East,2,1,Sunday,Home,568.96
Sunny,6,Credit,Jersey,No,2013,East,2,3,Sunday,Home,568.96
Sunny,6,Credit,Jersey,No,2013,East,2,3,Sunday,Visitor,448
Sunny,6,Credit,Jersey,No,2013,East,2,5,Sunday,Visitor,448
Sunny,6,Credit,Jersey,No,2013,East,2,6,Sunday,Visitor,448
Sunny,6,Credit,Jersey,No,2013,East,2,7,Sunday,Visitor,448
Sunny,6,Credit,Jersey,No,2013,East,2,9,Sunday,Home,568.96
Sunny,6,Credit,Jersey,No,2013,East,2,11,Sunday,Home,568.96
Sunny,6,Credit,Jersey,No,2013,East,2,12,Sunday,Visitor,448
